id,name,full_name,legal_person,manager
002066.OF,景顺长城景盛双息收益债券C,景顺长城景盛双息收益债券型证券投资基金,景顺长城基金,何江波
002067.OF,诺安精选回报混合,诺安精选回报灵活配置混合型证券投资基金,诺安基金,李玉良、裴禹翔
002068.OF,东方多策略灵活配置混合C,东方多策略灵活配置混合型证券投资基金,东方基金,杨贵宾
002071.OF,长安产业精选混合C,长安产业精选灵活配置混合型发起式证券投资基金,长安基金,林忠晶
002072.OF,长安鑫利优选混合C,长安鑫利优选灵活配置混合型证券投资基金,长安基金,林忠晶
002073.OF,圆信永丰兴融A,圆信永丰兴融债券型证券投资基金,圆信永丰基金,林铮、康芳华
002074.OF,圆信永丰兴融C,圆信永丰兴融债券型证券投资基金,圆信永丰基金,林铮、康芳华
002075.OF,光大保德信睿鑫混合C,光大保德信睿鑫灵活配置混合型证券投资基金,光大保德信基金管理,翟云飞、黄波
002076.OF,浙商中证500指数增强A,浙商中证500指数增强型证券投资基金,浙商基金,向伟、胡羿
002077.OF,浙商日添利A,浙商日添利货币市场基金,浙商基金,刘爱民、赵柳燕
002078.OF,浙商日添利B,浙商日添利货币市场基金,浙商基金,刘爱民、赵柳燕
002079.OF,前海开源中国稀缺资产混合C,前海开源中国稀缺资产灵活配置混合型证券投资基金,前海开源基金,曲扬
002080.OF,前海开源一带一路混合C,前海开源一带一路主题精选灵活配置混合型证券投资基金,前海开源基金,吴国清
002082.OF,华泰柏瑞激励动力混合C,华泰柏瑞激励动力灵活配置混合型证券投资基金,华泰柏瑞基金,沈雪峰
002083.OF,新华鑫动力灵活配置混合A,新华鑫动力灵活配置混合型证券投资基金,新华基金,刘彬
002084.OF,新华鑫动力灵活配置混合C,新华鑫动力灵活配置混合型证券投资基金,新华基金,刘彬
002085.OF,长盛互联网+混合,长盛互联网+主题灵活配置混合型证券投资基金,长盛基金,赵楠
002086.OF,大成景安短融债券E,大成景安短融债券型证券投资基金,大成基金,张俊杰
002087.OF,国富新机遇混合A,富兰克林国海新机遇灵活配置混合型证券投资基金,国海富兰克林基金,刘晓、王莉
002088.OF,国富新机遇混合C,富兰克林国海新机遇灵活配置混合型证券投资基金,国海富兰克林基金,刘晓、王莉
002091.OF,华泰柏瑞新利混合C,华泰柏瑞新利灵活配置混合型证券投资基金,华泰柏瑞基金,郑青、董辰
002095.OF,博时新收益A,博时新收益灵活配置混合型证券投资基金,博时基金,过钧
002096.OF,博时新收益C,博时新收益灵活配置混合型证券投资基金,博时基金,过钧
002101.OF,创金合信转债精选债券A,创金合信转债精选债券型证券投资基金,创金合信基金,王鑫
002102.OF,创金合信转债精选债券C,创金合信转债精选债券型证券投资基金,创金合信基金,王鑫
002103.OF,招商康泰灵活配置混合,招商康泰灵活配置混合型证券投资基金,招商基金,李华建
002106.OF,德邦福鑫灵活配置混合C,德邦福鑫灵活配置混合型证券投资基金,德邦基金,吴昊
002109.OF,博时裕丰3个月定开债,博时裕丰纯债3个月定期开放债券型发起式证券投资基金,博时基金,陈黎
002111.OF,华宝新起点混合,华宝新起点灵活配置混合型证券投资基金,华宝基金,高文庆
002112.OF,德邦鑫星价值灵活配置混合C,德邦鑫星价值灵活配置混合型证券投资基金,德邦基金,张铮烁、徐一阳
002116.OF,广发安享混合A,广发安享灵活配置混合型证券投资基金,广发基金,吴敌
002117.OF,广发安享混合C,广发安享灵活配置混合型证券投资基金,广发基金,吴敌
002118.OF,广发安盈混合A,广发安盈灵活配置混合型证券投资基金,广发基金,吴敌、张芊
002119.OF,广发安盈混合C,广发安盈灵活配置混合型证券投资基金,广发基金,吴敌、张芊
002120.OF,广发安悦回报混合A,广发安悦回报灵活配置混合型证券投资基金,广发基金,张芊
002121.OF,广发沪港深新起点股票A,广发沪港深新起点股票型证券投资基金,广发基金,李耀柱
002123.OF,北信瑞丰外延增长,北信瑞丰外延增长主题灵活配置混合型发起式证券投资基金,北信瑞丰,庞文杰
002124.OF,广发新兴产业混合A,广发新兴产业精选灵活配置混合型证券投资基金,广发基金,李巍
002125.OF,广发新兴成长混合,广发新兴成长灵活配置混合型证券投资基金,广发基金,刘玉
002128.OF,广发鑫惠纯债定开,广发鑫惠纯债定期开放债券型发起式证券投资基金,广发基金,任爽
002132.OF,广发鑫享混合,广发鑫享灵活配置混合型证券投资基金,广发基金,郑澄然
002133.OF,广发鑫益混合,广发鑫益灵活配置混合型证券投资基金,广发基金,费逸
002134.OF,广发鑫裕混合A,广发鑫裕灵活配置混合型证券投资基金,广发基金,马文文
002135.OF,广发鑫源混合A,广发鑫源灵活配置混合型证券投资基金,广发基金,马文文
002136.OF,广发鑫源混合C,广发鑫源灵活配置混合型证券投资基金,广发基金,马文文
002137.OF,诺安利鑫灵活配置混合,诺安利鑫灵活配置混合型证券投资基金,诺安基金,李迪光
002138.OF,泓德裕泰债券A,泓德裕泰债券型证券投资基金,泓德基金,赵端端
002139.OF,泓德裕泰债券C,泓德裕泰债券型证券投资基金,泓德基金,赵端端
002140.OF,博时裕诚纯债债券,博时裕诚纯债债券型证券投资基金,博时基金,郭思洁
002142.OF,博时外延增长主题灵活配置混合,博时外延增长主题灵活配置混合型证券投资基金,博时基金,蔡滨
002143.OF,博时裕坤3个月定开债,博时裕坤纯债3个月定期开放债券型发起式证券投资基金,博时基金,郭思洁
002144.OF,华安新优选灵活配置混合C,华安新优选灵活配置混合型证券投资基金,华安基金,周益鸣、陆奔
002145.OF,诺安景鑫混合,诺安景鑫灵活配置混合型证券投资基金,诺安基金,李玉良
002146.OF,长安鑫益增强混合A,长安鑫益增强混合型证券投资基金,长安基金,刘学通
002147.OF,长安鑫益增强混合C,长安鑫益增强混合型证券投资基金,长安基金,刘学通
002148.OF,国寿安保稳惠混合,国寿安保稳惠灵活配置混合型证券投资基金,国寿安保基金,吴坚
002149.OF,嘉实新优选混合,嘉实新优选灵活配置混合型证券投资基金,嘉实基金,刘宁、熊昱洲
002152.OF,华宝核心优势混合,华宝核心优势灵活配置混合型证券投资基金,华宝基金,胡戈游
002155.OF,国金鑫瑞灵活,国金鑫瑞灵活配置混合型证券投资基金,国金基金,宫雪
002156.OF,长盛盛世混合A,长盛盛世灵活配置混合型证券投资基金,长盛基金,李琪
002157.OF,长盛盛世混合C,长盛盛世灵活配置混合型证券投资基金,长盛基金,李琪
002158.OF,汇添富安鑫智选混合C,汇添富安鑫智选灵活配置混合型证券投资基金,汇添富基金,李云鑫、胡奕
002159.OF,东吴国企改革主题灵活配置混合A,东吴国企改革主题灵活配置混合型证券投资基金,东吴基金,周健
002160.OF,南方驱动混合,南方转型驱动灵活配置混合型证券投资基金,南方基金,应帅
002161.OF,银华万物互联灵活配置混合,银华万物互联灵活配置混合型证券投资基金,银华基金,孙蓓琳
002162.OF,东方新价值混合C,东方新价值混合型证券投资基金,东方基金,薛子徵
002163.OF,东方惠新灵活配置混合C,东方惠新灵活配置混合型证券投资基金,东方基金,严凯
002164.OF,汇添富新睿精选混合C,汇添富新睿精选灵活配置混合型证券投资基金,汇添富基金,刘伟林、胡奕
002165.OF,汇添富达欣混合C,汇添富达欣灵活配置混合型证券投资基金,汇添富基金,胡奕
002166.OF,华夏永福混合C,华夏永福混合型证券投资基金,华夏基金,何家琪
002168.OF,嘉实智能汽车股票,嘉实智能汽车股票型证券投资基金,嘉实基金,姚志鹏
002169.OF,永赢稳益债券,永赢稳益债券型证券投资基金,永赢基金,陶毅
002170.OF,东吴移动互联混合C,东吴移动互联灵活配置混合型证券投资基金,东吴基金,刘元海
002172.OF,海富通新内需混合C,海富通新内需灵活配置混合型证券投资基金,海富通基金,张靖爽、朱斌全
002174.OF,东方互联网嘉混合,东方互联网嘉混合型证券投资基金,东方基金,周思越
002175.OF,博时裕乾纯债A,博时裕乾纯债债券型证券投资基金,博时基金,李秋实
002177.OF,信诚新泽B,信诚新泽回报灵活配置混合型证券投资基金,中信保诚基金,吴昊、孙浩中
002178.OF,嘉实新起点混合C,嘉实新起点灵活配置混合型证券投资基金,嘉实基金,刘宁
002179.OF,华安事件驱动量化策略混合,华安事件驱动量化策略混合型证券投资基金,华安基金,张序
002181.OF,华安大安全混合,华安大安全主题灵活配置混合型证券投资基金,华安基金,舒灏
002182.OF,东兴蓝海财富混合,东兴蓝海财富灵活配置混合型证券投资基金,东兴基金管理,李晨辉
002183.OF,广发天天红货币B,广发天天红发起式货币市场基金,广发基金,任爽、温秀娟(产假)、曾雪兰(代)
002184.OF,泓德泓利货币A,泓德泓利货币市场基金,泓德基金,毛静平
002185.OF,泓德泓利货币B,泓德泓利货币市场基金,泓德基金,毛静平
002186.OF,国联安鑫享灵活配置混合C,国联安鑫享灵活配置混合型证券投资基金,国联安基金,薛琳、王欢
002188.OF,鹏华丰华债券,鹏华丰华债券型证券投资基金,鹏华基金,吴国杰
002189.OF,农银汇理国企改革混合,农银汇理国企改革灵活配置混合型证券投资基金,农银汇理基金,张峰
002190.OF,农银新能源主题,农银汇理新能源主题灵活配置混合型证券投资基金,农银汇理基金,赵诣
002192.OF,东方鼎新灵活配置混合C,东方鼎新灵活配置混合型证券投资基金,东方基金,盛泽
002194.OF,北信瑞丰稳定增强偏债混合,北信瑞丰稳定增强偏债混合型证券投资基金,北信瑞丰,靳晓龙
002195.OF,中银机构现金管理货币,中银机构现金管理货币市场基金,中银基金,易芳菲、蔡静
002196.OF,金鹰技术领先灵活配置混合C,金鹰技术领先灵活配置混合型证券投资基金,金鹰基金,陈颖、杨刚
002197.OF,国泰鑫策略价值灵活配置混合,国泰鑫策略价值灵活配置混合型证券投资基金,国泰基金,王琳
002198.OF,博时裕达纯债债券,博时裕达纯债债券型证券投资基金,博时基金,陈黎
002199.OF,前海开源中证军工指数C,前海开源中证军工指数型证券投资基金,前海开源基金,黄玥
002200.OF,大成慧成货币A,大成慧成货币市场基金,大成基金,张俊杰
002201.OF,大成慧成货币B,大成慧成货币市场基金,大成基金,张俊杰
002202.OF,大成慧成货币E,大成慧成货币市场基金,大成基金,张俊杰
002206.OF,博时裕康纯债债券,博时裕康纯债债券型证券投资基金,博时基金,陈黎
002207.OF,前海开源金银珠宝混合C,前海开源金银珠宝主题精选灵活配置混合型证券投资基金,前海开源基金,吴国清
002210.OF,创金合信量化多因子股票A,创金合信量化多因子股票型证券投资基金,创金合信基金,董梁、孙悦
002211.OF,嘉实新财富混合,嘉实新财富灵活配置混合型证券投资基金,嘉实基金,刘宁
002212.OF,嘉实新起航混合,嘉实新起航灵活配置混合型证券投资基金,嘉实基金,刘宁
002213.OF,中海顺鑫灵活配置混合,中海顺鑫灵活配置混合型证券投资基金,中海基金,邱红丽
002214.OF,中海沪港深价值优选混合,中海沪港深价值优选灵活配置混合型证券投资基金,中海基金,陈玮、姚炜
002216.OF,易方达量化策略A,易方达量化策略精选灵活配置混合型证券投资基金,易方达基金,杜才鸣
002217.OF,易方达量化策略C,易方达量化策略精选灵活配置混合型证券投资基金,易方达基金,杜才鸣
002218.OF,南方弘利A,南方弘利定期开放债券型发起式证券投资基金,南方基金,陶铄
002219.OF,南方弘利C,南方弘利定期开放债券型发起式证券投资基金,南方基金,陶铄
002220.OF,南方瑞利灵活配置混合,南方瑞利灵活配置混合型证券投资基金,南方基金,陈乐、刘树坤
002222.OF,嘉实新趋势混合,嘉实新趋势灵活配置混合型证券投资基金,嘉实基金,刘宁
002224.OF,中邮绝对收益策略定期开放混合,中邮绝对收益策略定期开放混合型发起式证券投资基金,中邮基金,王喆
002227.OF,长城新优选混合A,长城新优选混合型证券投资基金,长城基金,马强
002228.OF,长城新优选混合C,长城新优选混合型证券投资基金,长城基金,马强
002229.OF,华夏经济转型股票,华夏经济转型股票型证券投资基金,华夏基金,张帆
002230.OF,华夏大中华混合(QDII),华夏大中华企业精选灵活配置混合型证券投资基金(QDII),华夏基金,黄芳
002231.OF,华夏新趋势混合A,华夏新趋势灵活配置混合型证券投资基金,华夏基金,董阳阳
002232.OF,华夏新趋势混合C,华夏新趋势灵活配置混合型证券投资基金,华夏基金,董阳阳
002233.OF,工银丰收回报灵活配置混合C,工银瑞信丰收回报灵活配置混合型证券投资基金,工银瑞信基金,郭雪松、何秀红
002234.OF,泰信天天收益货币B,泰信天天收益货币市场基金,泰信基金,李俊江
002235.OF,泰信天天收益货币E,泰信天天收益货币市场基金,泰信基金,李俊江
002236.OF,大成中证360互联网+大数据100指数A,大成中证360互联网+大数据100指数型证券投资基金,大成基金,夏高
002243.OF,东方金证通货币A,东方金证通货币市场基金,东方基金,郑雪莹
002244.OF,景顺长城低碳科技主题混合,景顺长城低碳科技主题灵活配置混合型证券投资基金,景顺长城基金,李孟海
002245.OF,泰康稳健增利债券A,泰康稳健增利债券型证券投资基金,泰康资产,蒋利娟
002246.OF,泰康稳健增利债券C,泰康稳健增利债券型证券投资基金,泰康资产,蒋利娟
002247.OF,新疆前海联合海盈货币A,新疆前海联合海盈货币市场基金,前海联合,曾婷婷、张文
002248.OF,新疆前海联合海盈货币B,新疆前海联合海盈货币市场基金,前海联合,曾婷婷、张文
002249.OF,招商境远灵活配置混合,招商境远灵活配置混合型证券投资基金,招商基金,郭锐、文仲阳
002251.OF,华夏军工安全混合,华夏军工安全灵活配置混合型证券投资基金,华夏基金,王晓李、万方方
